"week","outlet","total_segments","n_positive","n_negative","n_neutral","pct_positive","pct_negative","pci","eligible","smooth_pci","smooth_pci_lo","smooth_pci_hi","smooth_neg","smooth_neg_lo","smooth_neg_hi"
2026-05-11,"CBS News",644,16,68,560,2.48,10.56,-8.08,TRUE,-7.7,-9.02,-6.38,12.57,11.29,13.85
2026-05-18,"CBS News",317,16,55,246,5.05,17.35,-12.3,TRUE,-7.6,-8.9,-6.3,12.52,11.26,13.78
2026-05-25,"CBS News",297,22,31,244,7.41,10.44,-3.03,TRUE,-7.49,-8.77,-6.21,12.46,11.22,13.7
2026-06-01,"CBS News",295,20,46,229,6.78,15.59,-8.81,TRUE,-7.38,-8.64,-6.12,12.41,11.18,13.63
2026-06-08,"CBS News",289,16,35,238,5.54,12.11,-6.57,TRUE,-7.29,-8.53,-6.04,12.36,11.15,13.57
2026-06-15,"CBS News",561,22,54,485,3.92,9.63,-5.71,TRUE,-7.19,-8.44,-5.94,12.32,11.11,13.53
2026-06-22,"CBS News",567,40,65,462,7.05,11.46,-4.41,TRUE,-7.09,-8.36,-5.83,12.28,11.05,13.51
2026-06-29,"CBS News",366,23,48,295,6.28,13.11,-6.83,TRUE,-6.99,-8.31,-5.68,12.24,10.96,13.52
2026-07-06,"CBS News",299,11,25,263,3.68,8.36,-4.68,TRUE,-6.9,-8.3,-5.49,12.2,10.84,13.56
2026-07-13,"CBS News",278,10,40,228,3.6,14.39,-10.79,TRUE,-6.8,-8.32,-5.28,12.16,10.69,13.64
2026-07-20,"CBS News",277,12,34,231,4.33,12.27,-7.94,TRUE,-6.71,-8.39,-5.04,12.13,10.5,13.76
2026-07-27,"CBS News",265,8,25,232,3.02,9.43,-6.41,TRUE,-6.63,-8.51,-4.76,12.1,10.29,13.92
2026-08-03,"CBS News",263,24,39,200,9.13,14.83,-5.7,TRUE,-6.55,-8.66,-4.45,12.08,10.04,14.13
2026-08-10,"CBS News",236,9,24,203,3.81,10.17,-6.36,TRUE,-6.48,-8.85,-4.1,12.06,9.76,14.37
2026-08-17,"CBS News",150,11,22,117,7.33,14.67,-7.34,TRUE,-6.4,-9.08,-3.72,12.04,9.44,14.64
2024-12-30,"CNN",137,7,21,109,5.11,15.33,-10.22,TRUE,-11.56,-15.06,-8.06,16.63,13.62,19.65
2025-01-06,"CNN",305,17,55,233,5.57,18.03,-12.46,TRUE,-12.55,-15.65,-9.44,17.55,14.87,20.23
2025-01-13,"CNN",352,18,52,282,5.11,14.77,-9.66,TRUE,-13.48,-16.23,-10.72,18.42,16.04,20.79
2025-01-20,"CNN",399,22,56,321,5.51,14.04,-8.53,TRUE,-14.34,-16.79,-11.89,19.22,17.11,21.34
2025-01-27,"CNN",327,12,72,243,3.67,22.02,-18.35,TRUE,-15.13,-17.32,-12.94,19.97,18.07,21.86
2025-02-03,"CNN",384,13,83,288,3.39,21.61,-18.22,TRUE,-15.84,-17.82,-13.85,20.63,18.92,22.35
2025-02-10,"CNN",385,23,86,276,5.97,22.34,-16.37,TRUE,-16.45,-18.29,-14.62,21.23,19.65,22.81
2025-02-17,"CNN",351,23,82,246,6.55,23.36,-16.81,TRUE,-17,-18.72,-15.28,21.76,20.27,23.24
2025-02-24,"CNN",375,20,92,263,5.33,24.53,-19.2,TRUE,-17.48,-19.14,-15.82,22.23,20.8,23.66
2025-03-03,"CNN",419,20,106,293,4.77,25.3,-20.53,TRUE,-17.91,-19.54,-16.28,22.65,21.24,24.05
2025-03-10,"CNN",403,16,109,278,3.97,27.05,-23.08,TRUE,-18.29,-19.92,-16.66,23.02,21.62,24.43
2025-03-17,"CNN",377,12,90,275,3.18,23.87,-20.69,TRUE,-18.6,-20.24,-16.95,23.34,21.92,24.76
2025-03-24,"CNN",412,16,99,297,3.88,24.03,-20.15,TRUE,-18.82,-20.49,-17.14,23.58,22.14,25.02
2025-03-31,"CNN",397,17,115,265,4.28,28.97,-24.69,TRUE,-18.97,-20.66,-17.27,23.75,22.29,25.22
2025-04-07,"CNN",357,18,101,238,5.04,28.29,-23.25,TRUE,-19.06,-20.79,-17.34,23.88,22.39,25.37
2025-04-14,"CNN",345,9,78,258,2.61,22.61,-20,TRUE,-19.13,-20.88,-17.38,23.98,22.47,25.49
2025-04-21,"CNN",340,11,79,250,3.24,23.24,-20,TRUE,-19.18,-20.95,-17.41,24.05,22.52,25.58
2025-04-28,"CNN",384,19,95,270,4.95,24.74,-19.79,TRUE,-19.09,-20.87,-17.3,23.99,22.45,25.53
2025-05-05,"CNN",350,16,68,266,4.57,19.43,-14.86,TRUE,-18.78,-20.57,-16.98,23.76,22.21,25.31
2025-05-12,"CNN",338,24,64,250,7.1,18.93,-11.83,TRUE,-18.36,-20.19,-16.54,23.44,21.87,25.02
2025-05-19,"CNN",325,18,84,223,5.54,25.85,-20.31,TRUE,-17.97,-19.83,-16.1,23.12,21.51,24.74
2025-05-26,"CNN",307,10,78,219,3.26,25.41,-22.15,TRUE,-17.7,-19.59,-15.81,22.9,21.27,24.53
2025-06-02,"CNN",344,13,79,252,3.78,22.97,-19.19,TRUE,-17.51,-19.38,-15.65,22.73,21.12,24.34
2025-06-09,"CNN",318,14,56,248,4.4,17.61,-13.21,TRUE,-17.3,-19.13,-15.48,22.52,20.95,24.1
2025-06-16,"CNN",361,24,76,261,6.65,21.05,-14.4,TRUE,-17.08,-18.89,-15.27,22.3,20.74,23.86
2025-06-23,"CNN",331,28,75,228,8.46,22.66,-14.2,TRUE,-16.87,-18.7,-15.04,22.07,20.49,23.65
2025-06-30,"CNN",247,21,53,173,8.5,21.46,-12.96,TRUE,-16.68,-18.54,-14.81,21.86,20.25,23.48
2025-07-07,"CNN",307,15,57,235,4.89,18.57,-13.68,TRUE,-16.52,-18.41,-14.63,21.7,20.07,23.33
2025-07-14,"CNN",292,18,73,201,6.16,25,-18.84,TRUE,-16.42,-18.29,-14.56,21.56,19.95,23.17
2025-07-21,"CNN",311,17,65,229,5.47,20.9,-15.43,TRUE,-16.38,-18.21,-14.54,21.44,19.86,23.03
2025-07-28,"CNN",292,16,83,193,5.48,28.42,-22.94,TRUE,-16.36,-18.19,-14.52,21.33,19.75,22.92
2025-08-04,"CNN",296,7,59,230,2.36,19.93,-17.57,TRUE,-16.34,-18.21,-14.48,21.24,19.63,22.85
2025-08-11,"CNN",285,7,70,208,2.46,24.56,-22.1,TRUE,-16.32,-18.21,-14.43,21.16,19.53,22.79
2025-08-18,"CNN",319,14,54,251,4.39,16.93,-12.54,TRUE,-16.31,-18.18,-14.44,21.09,19.48,22.7
2025-08-25,"CNN",315,10,61,244,3.17,19.37,-16.2,TRUE,-16.33,-18.17,-14.5,21.04,19.45,22.62
2025-09-01,"CNN",326,18,58,250,5.52,17.79,-12.27,TRUE,-16.37,-18.21,-14.53,20.99,19.41,22.58
2025-09-08,"CNN",313,10,85,218,3.19,27.16,-23.97,TRUE,-16.41,-18.27,-14.54,20.95,19.34,22.56
2025-09-15,"CNN",336,12,64,260,3.57,19.05,-15.48,TRUE,-16.43,-18.32,-14.53,20.91,19.28,22.54
2025-09-22,"CNN",354,7,66,281,1.98,18.64,-16.66,TRUE,-16.41,-18.28,-14.54,20.86,19.25,22.47
2025-09-29,"CNN",290,20,67,203,6.9,23.1,-16.2,TRUE,-16.37,-18.21,-14.53,20.81,19.22,22.39
2025-10-06,"CNN",345,20,61,264,5.8,17.68,-11.88,TRUE,-16.32,-18.16,-14.49,20.76,19.17,22.34
2025-10-13,"CNN",338,18,60,260,5.33,17.75,-12.42,TRUE,-16.29,-18.16,-14.42,20.72,19.11,22.33
2025-10-20,"CNN",338,20,76,242,5.92,22.49,-16.57,TRUE,-16.29,-18.18,-14.4,20.69,19.06,22.32
2025-10-27,"CNN",431,27,80,324,6.26,18.56,-12.3,TRUE,-16.31,-18.18,-14.44,20.67,19.06,22.28
2025-11-03,"CNN",398,23,90,285,5.78,22.61,-16.83,TRUE,-16.34,-18.17,-14.52,20.66,19.08,22.24
2025-11-10,"CNN",359,7,81,271,1.95,22.56,-20.61,TRUE,-16.39,-18.2,-14.58,20.66,19.1,22.22
2025-11-17,"CNN",387,17,81,289,4.39,20.93,-16.54,TRUE,-16.44,-18.27,-14.62,20.67,19.09,22.24
2025-11-24,"CNN",248,5,58,185,2.02,23.39,-21.37,TRUE,-16.51,-18.38,-14.64,20.69,19.08,22.31
2025-12-01,"CNN",374,20,89,265,5.35,23.8,-18.45,TRUE,-16.59,-18.48,-14.7,20.74,19.11,22.37
2025-12-08,"CNN",390,20,83,287,5.13,21.28,-16.15,TRUE,-16.7,-18.57,-14.84,20.8,19.19,22.41
2025-12-15,"CNN",291,5,57,229,1.72,19.59,-17.87,TRUE,-16.86,-18.69,-15.02,20.85,19.27,22.44
2025-12-22,"CNN",168,7,32,129,4.17,19.05,-14.88,TRUE,-17.02,-18.86,-15.19,20.92,19.34,22.5
2025-12-29,"CNN",254,13,40,201,5.12,15.75,-10.63,TRUE,-17.19,-19.06,-15.32,21,19.39,22.61
2026-01-05,"CNN",428,12,102,314,2.8,23.83,-21.03,TRUE,-17.33,-19.23,-15.44,21.11,19.48,22.74
2026-01-12,"CNN",400,21,79,300,5.25,19.75,-14.5,TRUE,-17.44,-19.31,-15.57,21.25,19.64,22.86
2026-01-19,"CNN",435,12,91,332,2.76,20.92,-18.16,TRUE,-17.52,-19.35,-15.69,21.4,19.82,22.98
2026-01-26,"CNN",393,10,93,290,2.54,23.66,-21.12,TRUE,-17.58,-19.39,-15.77,21.56,20,23.12
2026-02-02,"CNN",338,12,87,239,3.55,25.74,-22.19,TRUE,-17.66,-19.48,-15.83,21.73,20.16,23.31
2026-02-09,"CNN",309,9,55,245,2.91,17.8,-14.89,TRUE,-17.75,-19.62,-15.89,21.91,20.3,23.52
2026-02-16,"CNN",290,9,55,226,3.1,18.97,-15.87,TRUE,-17.89,-19.78,-16,22.1,20.47,23.73
2026-02-23,"CNN",368,20,76,272,5.43,20.65,-15.22,TRUE,-18.12,-19.99,-16.25,22.35,20.74,23.96
2026-03-02,"CNN",349,17,68,264,4.87,19.48,-14.61,TRUE,-18.44,-20.28,-16.6,22.68,21.1,24.27
2026-03-09,"CNN",304,15,85,204,4.93,27.96,-23.03,TRUE,-18.79,-20.62,-16.95,23.05,21.47,24.64
2026-03-16,"CNN",367,13,90,264,3.54,24.52,-20.98,TRUE,-19.11,-20.97,-17.24,23.4,21.78,25.01
2026-03-23,"CNN",297,17,73,207,5.72,24.58,-18.86,TRUE,-19.34,-21.23,-17.45,23.66,22.03,25.29
2026-03-30,"CNN",293,18,80,195,6.14,27.3,-21.16,TRUE,-19.51,-21.38,-17.64,23.87,22.26,25.49
2026-04-06,"CNN",252,18,67,167,7.14,26.59,-19.45,TRUE,-19.67,-21.51,-17.84,24.08,22.5,25.67
2026-04-13,"CNN",323,21,79,223,6.5,24.46,-17.96,TRUE,-19.82,-21.62,-18.02,24.28,22.73,25.84
2026-04-20,"CNN",317,13,74,230,4.1,23.34,-19.24,TRUE,-19.95,-21.74,-18.17,24.47,22.93,26.01
2026-04-27,"CNN",332,10,64,258,3.01,19.28,-16.27,TRUE,-20.07,-21.84,-18.3,24.63,23.1,26.16
2026-05-04,"CNN",281,6,65,210,2.14,23.13,-20.99,TRUE,-20.16,-21.92,-18.41,24.76,23.25,26.27
2026-05-11,"CNN",331,7,83,241,2.11,25.08,-22.97,TRUE,-20.24,-21.96,-18.51,24.87,23.38,26.36
2026-05-18,"CNN",355,14,84,257,3.94,23.66,-19.72,TRUE,-20.3,-22,-18.6,24.96,23.49,26.42
2026-05-25,"CNN",258,5,79,174,1.94,30.62,-28.68,TRUE,-20.35,-22.02,-18.68,25.03,23.59,26.48
2026-06-01,"CNN",288,8,81,199,2.78,28.12,-25.34,TRUE,-20.39,-22.04,-18.74,25.1,23.68,26.52
2026-06-08,"CNN",321,18,76,227,5.61,23.68,-18.07,TRUE,-20.41,-22.04,-18.78,25.14,23.74,26.55
2026-06-15,"CNN",330,24,86,220,7.27,26.06,-18.79,TRUE,-20.42,-22.05,-18.79,25.17,23.77,26.58
2026-06-22,"CNN",325,23,97,205,7.08,29.85,-22.77,TRUE,-20.42,-22.08,-18.76,25.19,23.76,26.62
2026-06-29,"CNN",228,19,44,165,8.33,19.3,-10.97,TRUE,-20.41,-22.13,-18.68,25.19,23.71,26.68
2026-07-06,"CNN",310,11,85,214,3.55,27.42,-23.87,TRUE,-20.38,-22.21,-18.54,25.18,23.6,26.76
2026-07-13,"CNN",321,11,73,237,3.43,22.74,-19.31,TRUE,-20.33,-22.32,-18.34,25.15,23.43,26.86
2026-07-20,"CNN",262,16,52,194,6.11,19.85,-13.74,TRUE,-20.26,-22.46,-18.07,25.1,23.2,26.99
2026-07-27,"CNN",284,11,62,211,3.87,21.83,-17.96,TRUE,-20.18,-22.63,-17.73,25.03,22.91,27.14
2026-08-03,"CNN",266,13,75,178,4.89,28.2,-23.31,TRUE,-20.08,-22.83,-17.32,24.94,22.57,27.32
2026-08-10,"CNN",218,8,66,144,3.67,30.28,-26.61,TRUE,-19.96,-23.07,-16.86,24.84,22.16,27.52
2026-08-17,"CNN",187,10,43,134,5.35,22.99,-17.64,TRUE,-19.84,-23.33,-16.34,24.73,21.71,27.74
2024-12-30,"Fox News",171,15,25,131,8.77,14.62,-5.85,TRUE,-2.53,-5.07,0.01,13.31,11.29,15.33
2025-01-06,"Fox News",427,35,76,316,8.2,17.8,-9.6,TRUE,-3.14,-5.4,-0.88,13.7,11.91,15.49
2025-01-13,"Fox News",490,54,62,374,11.02,12.65,-1.63,TRUE,-3.72,-5.72,-1.72,14.07,12.48,15.66
2025-01-20,"Fox News",639,74,75,490,11.58,11.74,-0.16,TRUE,-4.27,-6.05,-2.49,14.42,13.01,15.83
2025-01-27,"Fox News",551,63,63,425,11.43,11.43,0,TRUE,-4.79,-6.38,-3.2,14.75,13.48,16.01
2025-02-03,"Fox News",641,65,97,479,10.14,15.13,-4.99,TRUE,-5.28,-6.72,-3.84,15.05,13.91,16.2
2025-02-10,"Fox News",576,74,88,414,12.85,15.28,-2.43,TRUE,-5.74,-7.07,-4.41,15.34,14.28,16.39
2025-02-17,"Fox News",546,67,87,392,12.27,15.93,-3.66,TRUE,-6.16,-7.41,-4.91,15.6,14.6,16.59
2025-02-24,"Fox News",556,45,79,432,8.09,14.21,-6.12,TRUE,-6.55,-7.76,-5.35,15.84,14.88,16.8
2025-03-03,"Fox News",557,46,87,424,8.26,15.62,-7.36,TRUE,-6.92,-8.1,-5.74,16.06,15.12,17
2025-03-10,"Fox News",492,38,87,367,7.72,17.68,-9.96,TRUE,-7.26,-8.44,-6.07,16.26,15.32,17.2
2025-03-17,"Fox News",537,49,93,395,9.12,17.32,-8.2,TRUE,-7.57,-8.77,-6.37,16.44,15.49,17.39
2025-03-24,"Fox News",535,37,89,409,6.92,16.64,-9.72,TRUE,-7.86,-9.07,-6.65,16.6,15.64,17.56
2025-03-31,"Fox News",538,44,101,393,8.18,18.77,-10.59,TRUE,-8.12,-9.36,-6.89,16.74,15.76,17.72
2025-04-07,"Fox News",452,51,82,319,11.28,18.14,-6.86,TRUE,-8.35,-9.61,-7.1,16.86,15.87,17.86
2025-04-14,"Fox News",461,25,83,353,5.42,18,-12.58,TRUE,-8.56,-9.83,-7.28,16.96,15.95,17.97
2025-04-21,"Fox News",454,27,74,353,5.95,16.3,-10.35,TRUE,-8.72,-10.01,-7.44,17.04,16.01,18.06
2025-04-28,"Fox News",508,36,74,398,7.09,14.57,-7.48,TRUE,-8.85,-10.15,-7.55,17.08,16.05,18.11
2025-05-05,"Fox News",461,41,66,354,8.89,14.32,-5.43,TRUE,-8.93,-10.24,-7.63,17.1,16.06,18.14
2025-05-12,"Fox News",410,39,73,298,9.51,17.8,-8.29,TRUE,-8.98,-10.3,-7.65,17.09,16.03,18.14
2025-05-19,"Fox News",396,38,77,281,9.6,19.44,-9.84,TRUE,-8.99,-10.35,-7.63,17.05,15.98,18.13
2025-05-26,"Fox News",401,27,62,312,6.73,15.46,-8.73,TRUE,-8.97,-10.35,-7.6,17,15.91,18.09
2025-06-02,"Fox News",488,32,88,368,6.56,18.03,-11.47,TRUE,-8.87,-10.22,-7.51,16.88,15.81,17.96
2025-06-09,"Fox News",507,32,86,389,6.31,16.96,-10.65,TRUE,-8.64,-9.96,-7.31,16.68,15.63,17.74
2025-06-16,"Fox News",421,39,80,302,9.26,19,-9.74,TRUE,-8.34,-9.66,-7.03,16.43,15.39,17.48
2025-06-23,"Fox News",452,44,82,326,9.73,18.14,-8.41,TRUE,-8.04,-9.37,-6.71,16.18,15.12,17.23
2025-06-30,"Fox News",384,43,51,290,11.2,13.28,-2.08,TRUE,-7.79,-9.15,-6.43,15.96,14.88,17.04
2025-07-07,"Fox News",425,39,78,308,9.18,18.35,-9.17,TRUE,-7.65,-9.02,-6.28,15.82,14.73,16.91
2025-07-14,"Fox News",404,29,60,315,7.18,14.85,-7.67,TRUE,-7.58,-8.94,-6.22,15.72,14.64,16.8
2025-07-21,"Fox News",416,26,60,330,6.25,14.42,-8.17,TRUE,-7.51,-8.85,-6.18,15.59,14.53,16.65
2025-07-28,"Fox News",391,34,56,301,8.7,14.32,-5.62,TRUE,-7.45,-8.79,-6.12,15.47,14.41,16.53
2025-08-04,"Fox News",375,22,53,300,5.87,14.13,-8.26,TRUE,-7.41,-8.77,-6.05,15.36,14.28,16.44
2025-08-11,"Fox News",445,47,63,335,10.56,14.16,-3.6,TRUE,-7.39,-8.76,-6.02,15.3,14.21,16.39
2025-08-18,"Fox News",417,35,68,314,8.39,16.31,-7.92,TRUE,-7.41,-8.77,-6.06,15.28,14.2,16.36
2025-08-25,"Fox News",355,26,50,279,7.32,14.08,-6.76,TRUE,-7.48,-8.81,-6.14,15.28,14.22,16.34
2025-09-01,"Fox News",381,34,62,285,8.92,16.27,-7.35,TRUE,-7.56,-8.89,-6.22,15.31,14.25,16.37
2025-09-08,"Fox News",445,29,52,364,6.52,11.69,-5.17,TRUE,-7.64,-9,-6.28,15.33,14.25,16.41
2025-09-15,"Fox News",396,20,55,321,5.05,13.89,-8.84,TRUE,-7.7,-9.07,-6.32,15.35,14.26,16.44
2025-09-22,"Fox News",397,23,68,306,5.79,17.13,-11.34,TRUE,-7.76,-9.12,-6.4,15.39,14.31,16.47
2025-09-29,"Fox News",365,25,71,269,6.85,19.45,-12.6,TRUE,-7.86,-9.19,-6.52,15.48,14.42,16.54
2025-10-06,"Fox News",407,41,66,300,10.07,16.22,-6.15,TRUE,-7.97,-9.31,-6.64,15.6,14.54,16.66
2025-10-13,"Fox News",450,38,69,343,8.44,15.33,-6.89,TRUE,-8.09,-9.44,-6.73,15.71,14.63,16.78
2025-10-20,"Fox News",423,33,56,334,7.8,13.24,-5.44,TRUE,-8.19,-9.56,-6.81,15.78,14.69,16.87
2025-10-27,"Fox News",403,31,69,303,7.69,17.12,-9.43,TRUE,-8.27,-9.63,-6.91,15.83,14.75,16.91
2025-11-03,"Fox News",395,34,73,288,8.61,18.48,-9.87,TRUE,-8.35,-9.68,-7.03,15.87,14.81,16.92
2025-11-10,"Fox News",371,20,61,290,5.39,16.44,-11.05,TRUE,-8.44,-9.75,-7.12,15.9,14.86,16.95
2025-11-17,"Fox News",435,32,75,328,7.36,17.24,-9.88,TRUE,-8.52,-9.84,-7.19,15.94,14.88,16.99
2025-11-24,"Fox News",292,30,43,219,10.27,14.73,-4.46,TRUE,-8.6,-9.95,-7.24,15.99,14.91,17.06
2025-12-01,"Fox News",428,31,65,332,7.24,15.19,-7.95,TRUE,-8.68,-10.05,-7.3,16.05,14.96,17.14
2025-12-08,"Fox News",413,26,72,315,6.3,17.43,-11.13,TRUE,-8.73,-10.09,-7.37,16.11,15.03,17.18
2025-12-15,"Fox News",384,36,55,293,9.38,14.32,-4.94,TRUE,-8.75,-10.08,-7.41,16.14,15.08,17.2
2025-12-22,"Fox News",222,16,35,171,7.21,15.77,-8.56,TRUE,-8.75,-10.09,-7.42,16.16,15.1,17.22
2025-12-29,"Fox News",265,20,37,208,7.55,13.96,-6.41,TRUE,-8.78,-10.14,-7.43,16.21,15.13,17.29
2026-01-05,"Fox News",508,31,86,391,6.1,16.93,-10.83,TRUE,-8.87,-10.24,-7.49,16.3,15.21,17.39
2026-01-12,"Fox News",500,29,73,398,5.8,14.6,-8.8,TRUE,-9.02,-10.38,-7.67,16.44,15.36,17.51
2026-01-19,"Fox News",483,38,84,361,7.87,17.39,-9.52,TRUE,-9.24,-10.57,-7.91,16.61,15.55,17.66
2026-01-26,"Fox News",506,34,96,376,6.72,18.97,-12.25,TRUE,-9.48,-10.79,-8.17,16.8,15.76,17.85
2026-02-02,"Fox News",427,23,70,334,5.39,16.39,-11,TRUE,-9.73,-11.06,-8.4,17.01,15.95,18.06
2026-02-09,"Fox News",368,20,64,284,5.43,17.39,-11.96,TRUE,-9.95,-11.31,-8.6,17.21,16.13,18.29
2026-02-16,"Fox News",362,26,64,272,7.18,17.68,-10.5,TRUE,-10.13,-11.5,-8.76,17.39,16.3,18.48
2026-02-23,"Fox News",477,40,79,358,8.39,16.56,-8.17,TRUE,-10.3,-11.66,-8.94,17.59,16.51,18.66
2026-03-02,"Fox News",351,40,55,256,11.4,15.67,-4.27,TRUE,-10.5,-11.84,-9.17,17.83,16.77,18.89
2026-03-09,"Fox News",292,32,61,199,10.96,20.89,-9.93,TRUE,-10.71,-12.05,-9.38,18.09,17.03,19.15
2026-03-16,"Fox News",319,25,56,238,7.84,17.55,-9.71,TRUE,-10.9,-12.25,-9.54,18.33,17.25,19.41
2026-03-23,"Fox News",353,29,68,256,8.22,19.26,-11.04,TRUE,-11.03,-12.4,-9.66,18.53,17.44,19.62
2026-03-30,"Fox News",315,15,49,251,4.76,15.56,-10.8,TRUE,-11.12,-12.48,-9.76,18.69,17.61,19.77
2026-04-06,"Fox News",325,24,81,220,7.38,24.92,-17.54,TRUE,-11.2,-12.54,-9.87,18.85,17.79,19.9
2026-04-13,"Fox News",312,19,62,231,6.09,19.87,-13.78,TRUE,-11.26,-12.57,-9.95,18.99,17.95,20.03
2026-04-20,"Fox News",380,23,81,276,6.05,21.32,-15.27,TRUE,-11.31,-12.61,-10.02,19.13,18.1,20.15
2026-04-27,"Fox News",387,23,50,314,5.94,12.92,-6.98,TRUE,-11.35,-12.63,-10.06,19.25,18.23,20.28
2026-05-04,"Fox News",313,18,61,234,5.75,19.49,-13.74,TRUE,-11.37,-12.64,-10.09,19.37,18.36,20.39
2026-05-11,"Fox News",284,30,50,204,10.56,17.61,-7.05,TRUE,-11.38,-12.63,-10.12,19.49,18.49,20.48
2026-05-18,"Fox News",286,29,59,198,10.14,20.63,-10.49,TRUE,-11.37,-12.61,-10.14,19.59,18.61,20.57
2026-05-25,"Fox News",230,21,52,157,9.13,22.61,-13.48,TRUE,-11.35,-12.57,-10.14,19.68,18.72,20.65
2026-06-01,"Fox News",236,19,44,173,8.05,18.64,-10.59,TRUE,-11.32,-12.52,-10.12,19.77,18.82,20.72
2026-06-08,"Fox News",206,17,35,154,8.25,16.99,-8.74,TRUE,-11.27,-12.45,-10.08,19.86,18.92,20.8
2026-06-15,"Fox News",237,25,55,157,10.55,23.21,-12.66,TRUE,-11.2,-12.38,-10.01,19.94,19,20.88
2026-06-22,"Fox News",228,26,52,150,11.4,22.81,-11.41,TRUE,-11.11,-12.32,-9.91,20.01,19.06,20.97
2026-06-29,"Fox News",192,21,36,135,10.94,18.75,-7.81,TRUE,-11.01,-12.26,-9.76,20.08,19.09,21.08
2026-07-06,"Fox News",278,17,49,212,6.12,17.63,-11.51,TRUE,-10.9,-12.23,-9.56,20.14,19.08,21.2
2026-07-13,"Fox News",298,18,56,224,6.04,18.79,-12.75,TRUE,-10.76,-12.21,-9.32,20.2,19.05,21.34
2026-07-20,"Fox News",332,30,74,228,9.04,22.29,-13.25,TRUE,-10.62,-12.21,-9.02,20.24,18.98,21.51
2026-07-27,"Fox News",290,23,56,211,7.93,19.31,-11.38,TRUE,-10.46,-12.24,-8.68,20.29,18.87,21.7
2026-08-03,"Fox News",268,30,48,190,11.19,17.91,-6.72,TRUE,-10.28,-12.28,-8.28,20.33,18.74,21.92
2026-08-10,"Fox News",250,29,52,169,11.6,20.8,-9.2,TRUE,-10.09,-12.35,-7.83,20.36,18.56,22.15
2026-08-17,"Fox News",150,17,34,99,11.33,22.67,-11.34,TRUE,-9.88,-12.42,-7.34,20.38,18.36,22.4
2024-12-30,"Los Angeles Times",77,9,11,57,11.69,14.29,-2.6,TRUE,-14.85,-19.18,-10.52,22.06,18.27,25.84
2025-01-06,"Los Angeles Times",166,11,43,112,6.63,25.9,-19.27,TRUE,-15.53,-19.38,-11.69,22.56,19.2,25.92
2025-01-13,"Los Angeles Times",182,11,33,138,6.04,18.13,-12.09,TRUE,-16.19,-19.6,-12.78,23.04,20.06,26.02
2025-01-20,"Los Angeles Times",249,13,68,168,5.22,27.31,-22.09,TRUE,-16.81,-19.84,-13.78,23.5,20.85,26.15
2025-01-27,"Los Angeles Times",212,8,61,143,3.77,28.77,-25,TRUE,-17.39,-20.11,-14.68,23.94,21.56,26.31
2025-02-03,"Los Angeles Times",257,13,80,164,5.06,31.13,-26.07,TRUE,-17.94,-20.4,-15.48,24.35,22.2,26.5
2025-02-10,"Los Angeles Times",242,15,63,164,6.2,26.03,-19.83,TRUE,-18.44,-20.71,-16.17,24.73,22.75,26.71
2025-02-17,"Los Angeles Times",205,18,46,141,8.78,22.44,-13.66,TRUE,-18.91,-21.04,-16.78,25.1,23.23,26.96
2025-02-24,"Los Angeles Times",203,13,61,129,6.4,30.05,-23.65,TRUE,-19.35,-21.4,-17.3,25.44,23.65,27.23
2025-03-03,"Los Angeles Times",218,10,52,156,4.59,23.85,-19.26,TRUE,-19.75,-21.77,-17.74,25.76,24,27.52
2025-03-10,"Los Angeles Times",218,11,52,155,5.05,23.85,-18.8,TRUE,-20.13,-22.15,-18.11,26.06,24.29,27.82
2025-03-17,"Los Angeles Times",208,12,45,151,5.77,21.63,-15.86,TRUE,-20.46,-22.5,-18.42,26.32,24.54,28.11
2025-03-24,"Los Angeles Times",194,8,39,147,4.12,20.1,-15.98,TRUE,-20.73,-22.79,-18.66,26.55,24.75,28.36
2025-03-31,"Los Angeles Times",215,13,57,145,6.05,26.51,-20.46,TRUE,-20.95,-23.05,-18.85,26.76,24.92,28.59
2025-04-07,"Los Angeles Times",252,19,84,149,7.54,33.33,-25.79,TRUE,-21.15,-23.29,-19.02,26.94,25.07,28.8
2025-04-14,"Los Angeles Times",216,10,66,140,4.63,30.56,-25.93,TRUE,-21.34,-23.5,-19.17,27.11,25.21,29
2025-04-21,"Los Angeles Times",216,10,53,153,4.63,24.54,-19.91,TRUE,-21.52,-23.71,-19.32,27.27,25.35,29.19
2025-04-28,"Los Angeles Times",195,13,59,123,6.67,30.26,-23.59,TRUE,-21.66,-23.87,-19.45,27.42,25.49,29.35
2025-05-05,"Los Angeles Times",194,12,48,134,6.19,24.74,-18.55,TRUE,-21.74,-23.97,-19.52,27.54,25.6,29.49
2025-05-12,"Los Angeles Times",193,16,61,116,8.29,31.61,-23.32,TRUE,-21.8,-24.06,-19.54,27.65,25.68,29.63
2025-05-19,"Los Angeles Times",196,10,52,134,5.1,26.53,-21.43,TRUE,-21.85,-24.16,-19.54,27.76,25.74,29.78
2025-05-26,"Los Angeles Times",164,8,53,103,4.88,32.32,-27.44,TRUE,-21.93,-24.27,-19.59,27.86,25.82,29.9
2025-06-02,"Los Angeles Times",192,13,47,132,6.77,24.48,-17.71,TRUE,-22.05,-24.36,-19.73,27.97,25.95,29.99
2025-06-09,"Los Angeles Times",288,11,73,204,3.82,25.35,-21.53,TRUE,-22.16,-24.42,-19.9,28.08,26.1,30.05
